artist_id,artist_name,year,positive,negative,neutral
ARASYMJ1187B9ACAF2,Whitesnake,2003,25.0,14.0,535.0
ARASYMJ1187B9ACAF2,Whitesnake,2004,11.0,4.0,319.0
ARASYMJ1187B9ACAF2,Whitesnake,2008,47.0,28.0,508.0
ARAT4MO1187FB3E24C,Big Tuck,2004,72.0,90.0,1227.0
ARAT4MO1187FB3E24C,Big Tuck,2006,9.0,14.0,336.0
ARAT4MO1187FB3E24C,Big Tuck / Addiction / Tite,2006,23.0,35.0,405.0
ARAT4MO1187FB3E24C,Big Tuck / Paul Wall,2006,16.0,11.0,405.0
ARATDS91187FB4C9A5,Margot & The Nuclear So And So's,2005,61.0,51.0,1222.0
ARATDS91187FB4C9A5,Margot And The Nuclear So And So's,2005,5.0,5.0,266.0
ARATF1L1187B99F024,Proto-Kaw,2004,30.0,14.0,713.0
ARATF1L1187B99F024,Proto~Kaw,2006,31.0,39.0,905.0
ARATJVM1187B989317,La Lupita,1994,5.0,18.0,376.0
ARATJVM1187B989317,La Lupita,1998,0.0,8.0,216.0
ARATJVM1187B989317,La Lupita,1999,1.0,4.0,116.0
ARATKFG1187B99D260,Lil' Kim,2000,65.0,88.0,928.0
ARATKFG1187B99D260,Lil' Kim,2003,28.0,46.0,837.0
ARATKFG1187B99D260,Lil' Kim,2005,186.0,173.0,3203.0
ARATR0U1187B9B76D0,Dead To Me,2005,5.0,13.0,164.0
ARATR0U1187B9B76D0,Dead To Me,2006,52.0,77.0,1639.0
ARATR0U1187B9B76D0,Dead To Me,2008,24.0,33.0,893.0
ARATR0U1187B9B76D0,Dead To Me,2009,47.0,57.0,1155.0
ARATZBN1187B98D0DF,Bastian,2003,5.0,6.0,115.0
ARAUA5K1187B9AA95F,Hanne Hukkelberg,2004,81.0,47.0,1314.0
ARAUA5K1187B9AA95F,Hanne Hukkelberg,2006,25.0,31.0,689.0
ARAUA5K1187B9AA95F,Hanne Hukkelberg,2009,5.0,18.0,188.0
ARAUIJP1187FB3DD95,You Am I,2006,146.0,69.0,1560.0
ARAUJ041187B98CFF8,Craig's Brother,1998,116.0,136.0,2494.0
ARAUJ041187B98CFF8,Craig's Brother,2000,4.0,2.0,114.0
ARAUJ041187B98CFF8,Craig's Brother,2001,112.0,96.0,1889.0
ARAUPE01187FB53495,Liquid Child,1998,1.0,0.0,61.0
ARAUQAL1187FB5B374,ISRAEL & NEW BREED,2001,70.0,3.0,600.0
ARAUQAL1187FB5B374,ISRAEL & NEW BREED,2006,10.0,0.0,328.0
ARAUQAL1187FB5B374,ISRAEL & NEW BREED,2007,6.0,0.0,377.0
ARAUVWN1187B9A60BA,Lone Justice,1985,90.0,41.0,1769.0
ARAUVWN1187B9A60BA,Lone Justice,1986,237.0,69.0,1772.0
ARAUVWN1187B9A60BA,Lone Justice,1999,31.0,10.0,356.0
ARAUWF11187FB499F3,Moonbeam,2008,38.0,8.0,126.0
ARAUWNH1187B9B971A,Camilo Sesto,1971,27.0,10.0,414.0
ARAUWNH1187B9B971A,Camilo Sesto,1972,22.0,30.0,650.0
ARAUWNH1187B9B971A,Camilo Sesto,1974,14.0,21.0,796.0
ARAUWNH1187B9B971A,Camilo Sesto,1978,21.0,21.0,592.0
ARAUWNH1187B9B971A,Camilo Sesto,1984,0.0,1.0,20.0
ARAUWNH1187B9B971A,Camilo Sesto,1986,7.0,26.0,445.0
ARAUWNH1187B9B971A,Camilo Sesto,1998,3.0,2.0,378.0
ARAUWNH1187B9B971A,Camilo Sesto,2004,27.0,13.0,370.0
ARAUXWK1187FB54C3E,Picco,2008,0.0,0.0,48.0
ARAV0V51187B98F15B,The Maytals,1970,29.0,18.0,359.0
ARAV0V51187B98F15B,The Maytals,1993,11.0,2.0,149.0
ARAV0V51187B98F15B,The Maytals,1994,18.0,2.0,82.0
ARAV0V51187B98F15B,The Maytals,1998,8.0,6.0,125.0
ARAV0V51187B98F15B,The Maytals,2003,13.0,0.0,100.0
ARAV0V51187B98F15B,Toots & The Maytals,2001,27.0,12.0,259.0
ARAV25Y1187B991503,Mick Taylor,2000,14.0,3.0,254.0
ARAV91S1187B9AD6DC,My Little Cheap Dictaphone,2002,3.0,2.0,82.0
ARAVE0R1187FB39AB2,Ismael Serrano,2002,0.0,9.0,130.0
ARAVE0R1187FB39AB2,Ismael Serrano,2005,5.0,24.0,827.0
ARAVE0R1187FB39AB2,Ismael Serrano,2007,11.0,30.0,949.0
ARAVEUY1187B9ACAF8,Nina Sky,2004,178.0,101.0,3715.0
ARAVF301187B9956DC,The Brady Bunch,2003,3.0,0.0,16.0
ARAVM7G1187B9B9205,The Soviettes,2005,36.0,27.0,1092.0
ARAVOMP1187B9B7AD4,Dead Soul Tribe,2002,2.0,0.0,78.0
ARAVOMP1187B9B7AD4,Dead Soul Tribe,2003,14.0,15.0,367.0
ARAVOMP1187B9B7AD4,Dead Soul Tribe,2004,2.0,2.0,144.0
ARAVOMP1187B9B7AD4,Dead Soul Tribe,2005,12.0,10.0,244.0
ARAVOMP1187B9B7AD4,Dead Soul Tribe,2007,6.0,5.0,136.0
ARAVPU21187B993957,Don & Juan,1995,11.0,2.0,80.0
ARAVPU21187B993957,Don and Juan,1987,10.0,4.0,175.0
ARAVURF1187B9AA092,Shabazz The Disciple,2003,133.0,178.0,3710.0
ARAVWKS1187B9B789B,The Panic Division,2005,70.0,62.0,1714.0
ARAVWPR1187FB4736D,Mac Dre,1998,19.0,68.0,608.0
ARAVWPR1187FB4736D,Mac Dre,2004,21.0,24.0,487.0
ARAVWPR1187FB4736D,Mac Dre,2006,14.0,41.0,480.0
ARAVWPR1187FB4736D,Mac Dre,2007,10.0,12.0,352.0
ARAVYL81187FB3C6D6,Dispatch,2000,100.0,42.0,2612.0
ARAVZJG1187B994E0F,Magic Box,2000,10.0,2.0,168.0
ARAVZL01187B9A7465,Code Of Ethics,1996,15.0,7.0,240.0
ARAW0KG1187B997874,Levert,1988,17.0,6.0,208.0
ARAW35N1187B994CCA,Queensryche,1984,33.0,59.0,1010.0
ARAW35N1187B994CCA,Queensryche,1986,21.0,21.0,542.0
ARAW35N1187B994CCA,Queensryche,1988,30.0,44.0,1103.0
ARAW35N1187B994CCA,Queensryche,1989,19.0,22.0,372.0
ARAW35N1187B994CCA,Queensryche,1990,65.0,39.0,1077.0
ARAW35N1187B994CCA,Queensryche,1994,35.0,16.0,953.0
ARAW35N1187B994CCA,Queensryche,1997,8.0,3.0,456.0
ARAW35N1187B994CCA,Queensryche,2000,14.0,4.0,374.0
ARAW35N1187B994CCA,Queensryche,2006,24.0,19.0,638.0
ARAW35N1187B994CCA,Queensrÿche,2003,39.0,23.0,516.0
ARAW7QF1187B99DF45,Living Things,2008,3.0,8.0,209.0
ARAW7QF1187B99DF45,Living Things,2009,32.0,47.0,468.0
ARAW99S1187B9B6EBF,Phil Ochs,1964,64.0,89.0,2160.0
ARAW99S1187B9B6EBF,Phil Ochs,1965,114.0,172.0,3458.0
ARAW99S1187B9B6EBF,Phil Ochs,1966,20.0,12.0,408.0
ARAW99S1187B9B6EBF,Phil Ochs,1967,50.0,29.0,896.0
ARAW99S1187B9B6EBF,Phil Ochs,1968,47.0,65.0,1384.0
ARAW99S1187B9B6EBF,Phil Ochs,1969,36.0,13.0,545.0
ARAW99S1187B9B6EBF,Phil Ochs,1970,35.0,7.0,223.0
ARAW99S1187B9B6EBF,Phil Ochs,1986,83.0,118.0,2471.0
ARAW99S1187B9B6EBF,Phil Ochs,1989,106.0,164.0,3492.0
ARAW99S1187B9B6EBF,Phil Ochs,2007,12.0,13.0,235.0
ARAWGDQ11FF10D8556,Local Natives,2009,69.0,35.0,1115.0
ARAWOLW1187FB3AB70,Ne-Yo,2005,21.0,20.0,342.0
ARAWOLW1187FB3AB70,Ne-Yo,2006,27.0,1.0,330.0
ARAWOLW1187FB3AB70,Ne-Yo,2007,49.0,19.0,863.0
ARAWOLW1187FB3AB70,Ne-Yo,2008,41.0,83.0,873.0
ARAWOLW1187FB3AB70,Ne-Yo / Peedi Peedi,2005,25.0,13.0,515.0
ARAWPR61187B9B5A4C,The Strangeloves,1965,11.0,3.0,159.0
ARAWQ751187FB36C18,Bloodhound Gang,1995,249.0,169.0,5930.0
ARAWQ751187FB36C18,Bloodhound Gang,1996,292.0,181.0,5052.0
ARAWQ751187FB36C18,Bloodhound Gang,1999,38.0,17.0,523.0
ARAWQ751187FB36C18,Bloodhound Gang,2001,7.0,16.0,155.0
ARAWQ751187FB36C18,Bloodhound Gang,2005,80.0,143.0,2165.0
ARAWQDO1187B99A334,Left Hand Solution,1994,5.0,14.0,271.0
ARAWQDO1187B99A334,Left Hand Solution,1996,3.0,8.0,73.0
ARAWQDO1187B99A334,Left Hand Solution,1997,26.0,38.0,717.0
ARAWQDO1187B99A334,Left Hand Solution,2001,50.0,39.0,954.0
ARAWQJ71187B9993AE,Zuul Fx,2005,4.0,12.0,91.0
ARAWQJ71187B9993AE,Zuul Fx,2007,27.0,55.0,505.0
ARAWVZP1187B9A45F8,Dionysus,2002,78.0,106.0,1611.0
ARAWVZP1187B9A45F8,Dionysus,2003,12.0,2.0,108.0
ARAWVZP1187B9A45F8,Dionysus,2004,84.0,54.0,1569.0
ARAWVZP1187B9A45F8,Dionysus,2006,35.0,29.0,797.0
ARAWVZP1187B9A45F8,Dionysus,2008,3.0,2.0,91.0
ARAWX5Q1187B9A0905,Ignite,2000,141.0,160.0,2547.0
ARAWX5Q1187B9A0905,Ignite,2001,13.0,18.0,406.0
ARAWX5Q1187B9A0905,Ignite,2006,80.0,112.0,2061.0
ARAX0621187B9A5B54,Trent Willmon,2004,30.0,4.0,322.0
ARAX0621187B9A5B54,Trent Willmon,2006,144.0,75.0,2109.0
ARAX1SZ1187B98CB54,Jerry Cantrell,1998,126.0,116.0,1810.0
ARAXAN11187B99D829,Analogue Brain,2004,15.0,5.0,129.0
ARAXAN11187B99D829,Analogue Brain,2005,45.0,61.0,810.0
ARAXC6D1187FB430F8,"Jimmy ""Bo"" Horne",1978,4.0,0.0,45.0
ARAXHB31187FB50269,Funky G,2007,1.0,1.0,216.0
ARAXIIK1271F57622D,Magic Kids,2010,8.0,13.0,140.0
ARAXIQY1187B9AD8E0,Transatlantic,2000,19.0,20.0,810.0
ARAXIQY1187B9AD8E0,Transatlantic,2001,61.0,29.0,1180.0
ARAXL3F1187FB40067,Our Brother The Native,2006,1.0,0.0,22.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1984,28.0,11.0,189.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1985,13.0,18.0,173.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1986,10.0,2.0,239.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1987,17.0,24.0,317.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1988,5.0,15.0,141.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1989,9.0,19.0,219.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1992,10.0,36.0,187.0
ARAXOCH1187B9AD3F3,Skinny Puppy,1996,16.0,22.0,349.0
ARAXOCH1187B9AD3F3,Skinny Puppy,2004,39.0,56.0,921.0
ARAXOCH1187B9AD3F3,Skinny Puppy,2005,2.0,9.0,107.0
ARAXOCH1187B9AD3F3,Skinny Puppy,2007,95.0,103.0,1567.0
ARAXR021187FB526F7,Darren Hayes,2002,7.0,4.0,404.0
ARAXR021187FB526F7,Darren Hayes,2007,276.0,264.0,6074.0
ARAXU5Z1187B98FECD,Gorillaz,2000,216.0,125.0,1065.0
ARAXU5Z1187B98FECD,Gorillaz,2001,184.0,140.0,2896.0
ARAXU5Z1187B98FECD,Gorillaz,2005,176.0,274.0,4653.0
ARAXU5Z1187B98FECD,Gorillaz,2006,16.0,25.0,641.0
ARAXU5Z1187B98FECD,Gorillaz,2007,45.0,66.0,1441.0
ARAXU5Z1187B98FECD,Gorillaz,2010,37.0,19.0,928.0
ARAXUOR122C8678000,Wrath Of Killenstein,2000,17.0,33.0,317.0
ARAXVBB12086C17781,Chickenfoot,2009,7.0,2.0,174.0
ARAXZGI1187FB3EB5F,Ana Carolina,1999,6.0,7.0,531.0
ARAXZGI1187FB3EB5F,Ana Carolina,2001,1.0,2.0,414.0
ARAXZGI1187FB3EB5F,Ana Carolina,2003,1.0,3.0,235.0
ARAXZGI1187FB3EB5F,Ana Carolina,2004,3.0,3.0,151.0
ARAXZGI1187FB3EB5F,Ana Carolina,2006,9.0,9.0,778.0
ARAXZGI1187FB3EB5F,Ana Carolina,2009,0.0,0.0,135.0
ARAY6DS1187FB531D1,Chris Thomas King,2000,5.0,13.0,124.0
ARAY77P1187FB38D32,Charli Baltimore / Ja Rule / Ashanti / Vita,2007,17.0,11.0,255.0
ARAYBXH1187B9B8B69,New Limit,1995,15.0,4.0,143.0
ARAYBXH1187B9B8B69,New Limit,1996,35.0,12.0,302.0
ARAYBXH1187B9B8B69,New Limit,1999,19.0,11.0,92.0
ARAYCK21187B98EBFD,John Lee Hooker,1950,13.0,3.0,240.0
ARAYCK21187B98EBFD,John Lee Hooker,1956,17.0,3.0,104.0
ARAYCK21187B98EBFD,John Lee Hooker,1959,42.0,8.0,408.0
ARAYCK21187B98EBFD,John Lee Hooker,1960,20.0,31.0,326.0
ARAYCK21187B98EBFD,John Lee Hooker,1961,15.0,14.0,155.0
ARAYCK21187B98EBFD,John Lee Hooker,1964,6.0,6.0,120.0
ARAYCK21187B98EBFD,John Lee Hooker,1973,2.0,0.0,69.0
ARAYCK21187B98EBFD,John Lee Hooker,1974,0.0,4.0,109.0
ARAYCK21187B98EBFD,John Lee Hooker,1987,16.0,3.0,199.0
ARAYCK21187B98EBFD,John Lee Hooker,1989,23.0,8.0,142.0
ARAYCK21187B98EBFD,John Lee Hooker,1990,6.0,4.0,106.0
ARAYCK21187B98EBFD,John Lee Hooker,1991,18.0,9.0,326.0
ARAYCK21187B98EBFD,John Lee Hooker,1992,31.0,7.0,384.0
ARAYCK21187B98EBFD,John Lee Hooker,1993,1.0,1.0,83.0
ARAYCK21187B98EBFD,John Lee Hooker,1995,10.0,2.0,82.0
ARAYCK21187B98EBFD,John Lee Hooker,1996,13.0,0.0,113.0
ARAYCK21187B98EBFD,John Lee Hooker,2001,16.0,4.0,108.0
ARAYCK21187B98EBFD,John Lee Hooker,2002,32.0,14.0,204.0
ARAYHVW1187B9A3F57,Nikki,2008,86.0,56.0,1946.0
ARAYHVW1187B9A3F57,Nikki,2010,33.0,47.0,576.0
ARAYKY71187FB46F40,Shaznay Lewis,2004,98.0,48.0,2342.0
ARAYMO31187FB467AB,Dianne Reeves,1990,9.0,4.0,167.0
ARAYMO31187FB467AB,Dianne Reeves,1991,27.0,8.0,404.0
ARAYMO31187FB467AB,Dianne Reeves,1995,14.0,10.0,323.0
ARAYMO31187FB467AB,Dianne Reeves,1996,35.0,13.0,488.0
ARAYMO31187FB467AB,Dianne Reeves,1997,3.0,4.0,132.0
ARAYMO31187FB467AB,Dianne Reeves,1999,62.0,16.0,732.0
ARAYMO31187FB467AB,Dianne Reeves,2001,16.0,16.0,276.0
ARAYMO31187FB467AB,Dianne Reeves,2003,36.0,2.0,144.0
ARAYMO31187FB467AB,Dianne Reeves,2004,23.0,0.0,192.0
ARAYMO31187FB467AB,Dianne Reeves,2007,26.0,8.0,420.0
ARAYN0Y1187FB46D6D,Yolanda Adams,1998,50.0,21.0,451.0
ARAYN0Y1187FB46D6D,Yolanda Adams,1999,10.0,11.0,356.0
ARAYN0Y1187FB46D6D,Yolanda Adams,2000,11.0,4.0,245.0
ARAYN0Y1187FB46D6D,Yolanda Adams,2001,2.0,12.0,176.0
ARAYN0Y1187FB46D6D,Yolanda Adams,2005,118.0,35.0,1454.0
ARAYN0Y1187FB46D6D,Yolanda Adams,2006,29.0,6.0,997.0
ARAYQYI1187FB4542F,Wynton Marsalis Septet,1999,10.0,7.0,107.0
ARAYR671187B9923E6,Shannon McNally,2001,34.0,14.0,527.0
ARAYR671187B9923E6,Shannon McNally,2002,70.0,36.0,1179.0
ARAYR671187B9923E6,Shannon McNally,2005,12.0,4.0,309.0
ARAYR671187B9923E6,Shannon McNally,2006,18.0,7.0,367.0
ARAYR9W1187B9B7989,Sense,2001,11.0,0.0,188.0
ARAYXEC11C8A415C55,Zach Gill,2008,33.0,1.0,459.0
ARAZ39J11C8A41521C,Gin Wigmore,2008,49.0,28.0,934.0
ARAZ39J11C8A41521C,Gin Wigmore,2010,6.0,15.0,254.0
ARAZ59E1187B98BF6D,Webb Wilder,1991,161.0,151.0,3280.0
ARAZ59E1187B98BF6D,Webb Wilder,2009,164.0,56.0,2387.0
ARAZ98G1187FB56A02,Novembers Doom,1997,20.0,20.0,388.0
ARAZ98G1187FB56A02,Novembers Doom,1999,31.0,32.0,480.0
ARAZBAQ1187B9AB92B,MC Breed,1994,17.0,7.0,358.0
ARAZCGZ1187B9A15FE,Papas Da Língua,2004,56.0,19.0,896.0
ARAZCGZ1187B9A15FE,Papas Da Língua,2008,12.0,8.0,624.0
ARAZCWP129462A97F1,BOB MARLEY AND THE WAILERS,1993,38.0,2.0,177.0
ARAZCWP129462A97F1,Bob Marley,1987,10.0,5.0,109.0
ARAZCWP129462A97F1,Bob Marley,1990,93.0,32.0,610.0
ARAZCWP129462A97F1,Bob Marley,1991,2.0,0.0,151.0
ARAZCWP129462A97F1,Bob Marley,1993,76.0,48.0,1341.0
ARAZCWP129462A97F1,Bob Marley,1996,69.0,24.0,1079.0
ARAZCWP129462A97F1,Bob Marley,1997,13.0,6.0,106.0
ARAZCWP129462A97F1,Bob Marley,1999,99.0,23.0,830.0
ARAZCWP129462A97F1,Bob Marley,2004,7.0,3.0,185.0
ARAZCWP129462A97F1,Bob Marley,2005,25.0,9.0,530.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1977,19.0,2.0,146.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1987,22.0,3.0,153.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1990,3.0,0.0,182.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1991,14.0,28.0,649.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1992,27.0,6.0,198.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1993,34.0,22.0,391.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1995,35.0,7.0,359.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1996,16.0,0.0,227.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,1999,41.0,50.0,767.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,2001,27.0,69.0,557.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,2004,26.0,7.0,196.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,2005,81.0,33.0,739.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,2006,14.0,15.0,270.0
ARAZCWP129462A97F1,Bob Marley & The Wailers,2007,118.0,95.0,1835.0
ARAZCWP129462A97F1,The Wailers,1995,20.0,0.0,222.0
ARAZCWP129462A97F1,The Wailers,2009,7.0,11.0,160.0
ARAZD8S1187B9B3844,Brown Boy,2005,116.0,21.0,1499.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,1977,0.0,1.0,195.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,1989,22.0,24.0,2182.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,1992,1.0,4.0,201.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,1994,2.0,2.0,224.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,1998,4.0,4.0,331.0
ARAZF6G1187FB5A0C1,Gerard Lenorman,1999,0.0,0.0,213.0
ARAZL7H1187FB4A550,Tame One,2005,17.0,23.0,345.0
ARAZP5N1187B9B4D5D,Okkervil River,2000,12.0,5.0,205.0
ARAZP5N1187B9B4D5D,Okkervil River,2002,77.0,54.0,1998.0
ARAZP5N1187B9B4D5D,Okkervil River,2003,122.0,56.0,1978.0
ARAZP5N1187B9B4D5D,Okkervil River,2004,31.0,28.0,696.0
ARAZP5N1187B9B4D5D,Okkervil River,2005,128.0,72.0,2401.0
ARAZP5N1187B9B4D5D,Okkervil River,2006,19.0,5.0,231.0
ARAZP5N1187B9B4D5D,Okkervil River,2007,100.0,84.0,2098.0
ARAZP5N1187B9B4D5D,Okkervil River,2008,103.0,58.0,2031.0
ARAZQVK1187FB4E799,Magnapop,1992,46.0,69.0,1321.0
ARAZQVK1187FB4E799,Magnapop,1993,15.0,13.0,281.0
ARAZQVK1187FB4E799,Magnapop,1994,80.0,66.0,1644.0
ARAZQVK1187FB4E799,Magnapop,1996,110.0,78.0,1885.0
ARB00VV1187B9AF612,Sieges Even,1995,94.0,83.0,1723.0
ARB00VV1187B9AF612,Sieges Even,1997,17.0,12.0,170.0
ARB00VV1187B9AF612,Sieges Even,2005,28.0,43.0,826.0
ARB00VV1187B9AF612,Sieges Even,2007,42.0,36.0,1298.0
ARB00VV1187B9AF612,Sieges Even,2008,90.0,76.0,1951.0
ARB03K81187B99FE5B,Staubkind,2003,0.0,3.0,152.0
ARB03K81187B99FE5B,Staubkind,2004,17.0,60.0,1173.0
ARB03K81187B99FE5B,Staubkind,2005,4.0,22.0,454.0
ARB03K81187B99FE5B,Staubkind,2007,0.0,93.0,1585.0
ARB054P1187B9AD32E,Santana,2010,2.0,5.0,104.0
ARB07B51187B9A70FB,Pride Of Lions,2004,102.0,49.0,1877.0
ARB086K1187FB3FD12,JoeyStarr,2006,18.0,56.0,1297.0
ARB0I1F1187FB42C5B,Paul Brady,1984,16.0,7.0,375.0
ARB0I1F1187FB42C5B,Paul Brady,1986,24.0,14.0,405.0
ARB0I1F1187FB42C5B,Paul Brady,1991,6.0,13.0,206.0
ARB0I1F1187FB42C5B,Paul Brady,1993,18.0,6.0,222.0
ARB0I1F1187FB42C5B,Paul Brady,2001,24.0,19.0,355.0
ARB0I1F1187FB42C5B,Paul Brady,2003,1.0,7.0,194.0
ARB0KFE1187FB501E5,Haley Bonar,2006,7.0,7.0,221.0
ARB0OOC1187B98B2C4,Lily Holbrook,2005,85.0,72.0,1948.0
ARB0W0J1187FB4834D,Stealers Wheel,1973,30.0,20.0,716.0
ARB0W0J1187FB4834D,Stealers Wheel,1998,3.0,8.0,137.0
ARB0WNP1187B9AC4AB,Samy Deluxe,2001,14.0,141.0,2931.0
ARB0WNP1187B9AC4AB,Samy Deluxe,2004,63.0,215.0,3732.0
ARB0WNP1187B9AC4AB,Samy Deluxe,2005,14.0,82.0,1562.0
ARB0WNP1187B9AC4AB,Samy Deluxe,2006,1.0,7.0,287.0
ARB12S31187FB48948,Kery James,2008,25.0,14.0,1343.0
ARB12S31187FB48948,Kéry James,2004,10.0,17.0,1278.0
ARB164W1187FB4A5B0,Die Kleinen Götter,2008,0.0,3.0,28.0
ARB1CNO1187FB4CE93,45 Grave,1983,56.0,60.0,1045.0
ARB1CNO1187FB4CE93,45 Grave,1989,96.0,89.0,1266.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1930,10.0,4.0,187.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1939,0.0,1.0,79.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1951,19.0,2.0,120.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1954,3.0,7.0,88.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1956,5.0,3.0,179.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1957,31.0,4.0,394.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1964,6.0,0.0,131.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1968,21.0,5.0,110.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1985,44.0,4.0,548.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1987,41.0,13.0,527.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1988,2.0,0.0,73.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1989,36.0,2.0,404.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1990,2.0,12.0,240.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1992,7.0,6.0,172.0
ARB1DDF1187FB4FCFB,Louis Armstrong,1996,29.0,9.0,387.0
ARB1DDF1187FB4FCFB,Louis Armstrong,2001,15.0,6.0,300.0
ARB1DDF1187FB4FCFB,Louis Armstrong,2002,6.0,6.0,104.0
ARB1DFI1187FB36ECA,Axenstar,2006,84.0,148.0,2002.0
ARB1EH51187B9AD122,SONATA ARCTICA,1999,71.0,71.0,2184.0
ARB1EH51187B9AD122,SONATA ARCTICA,2000,17.0,0.0,257.0
ARB1EH51187B9AD122,SONATA ARCTICA,2001,138.0,160.0,2893.0
ARB1EH51187B9AD122,SONATA ARCTICA,2003,100.0,83.0,2201.0
ARB1EH51187B9AD122,SONATA ARCTICA,2004,78.0,68.0,1613.0
ARB1EH51187B9AD122,SONATA ARCTICA,2006,19.0,21.0,524.0
ARB1EH51187B9AD122,SONATA ARCTICA,2009,52.0,30.0,711.0
ARB1KC91187FB38B13,Carl Smith,1951,21.0,11.0,249.0
ARB1KC91187FB38B13,Carl Smith,1990,48.0,15.0,735.0
ARB1KC91187FB38B13,Carl Smith,1993,8.0,4.0,177.0
ARB1KC91187FB38B13,Carl Smith,2001,13.0,1.0,111.0
ARB1KC91187FB38B13,Carl Smith,2005,2.0,4.0,89.0
ARB1KC91187FB38B13,Carl Smith,2007,4.0,2.0,125.0
ARB1LM61187FB4DDF4,Leroy Van Dyke,1961,5.0,1.0,109.0
ARB1LM61187FB4DDF4,Leroy Van Dyke,1962,7.0,1.0,129.0
ARB1LM61187FB4DDF4,Leroy Van Dyke,1991,28.0,4.0,822.0
ARB20TK1187B989433,Gala,1996,34.0,8.0,172.0
ARB20TK1187B989433,Gala,1997,48.0,31.0,1316.0
ARB26AL1187B9AB3F2,Mombojó,2004,7.0,4.0,770.0
ARB29H41187B98F0EF,Terry Callier,1999,26.0,8.0,237.0
ARB29H41187B98F0EF,Terry Callier,2004,8.0,1.0,137.0
ARB2CVQ1187B9B3F7C,The Flatlanders,1998,2.0,3.0,107.0
ARB2FCM1187FB4E3D4,Jack Penate,2006,5.0,1.0,223.0
ARB2FCM1187FB4E3D4,Jack Penate,2007,99.0,99.0,2061.0
ARB2FCM1187FB4E3D4,Jack Peñate,2009,21.0,18.0,588.0
ARB2FS51187FB42679,Billy Joe Shaver,1993,10.0,8.0,209.0
ARB2JOT1187B9AC455,Subsonica,1997,7.0,0.0,158.0
ARB2JOT1187B9AC455,Subsonica,1999,1.0,6.0,122.0
ARB2JOT1187B9AC455,Subsonica,2003,0.0,0.0,204.0
ARB2JOT1187B9AC455,Subsonica,2005,3.0,0.0,594.0
ARB2JOT1187B9AC455,Subsonica,2008,0.0,0.0,62.0
ARB2LGI1187FB4CD55,Archie Bronson Outfit,2003,1.0,5.0,118.0
ARB2LGI1187FB4CD55,Archie Bronson Outfit,2004,37.0,26.0,920.0
ARB2LGI1187FB4CD55,Archie Bronson Outfit,2006,60.0,65.0,1429.0
ARB2M051187FB56FA9,The Sugarhill Gang,1979,105.0,78.0,2802.0
ARB2M051187FB56FA9,The Sugarhill Gang,1981,43.0,39.0,1369.0
ARB2M051187FB56FA9,The Sugarhill Gang,1982,58.0,3.0,465.0
ARB2R511187FB3A9A1,Frantic Flintstones,1988,4.0,1.0,112.0
ARB2SGK1187B992B40,Stadio,1984,1.0,5.0,324.0
ARB2SGK1187B992B40,Stadio,1986,2.0,0.0,111.0
ARB2SGK1187B992B40,Stadio,1988,0.0,8.0,136.0
ARB2SGK1187B992B40,Stadio,1991,1.0,1.0,437.0
ARB2SGK1187B992B40,Stadio,1992,6.0,3.0,465.0
ARB2SGK1187B992B40,Stadio,1995,3.0,1.0,299.0
